HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Vulcan,123.7232300687735,30.19206797880485,47.67079803556002,36.26655874333215,true,true,true,true,true
Vulcan,122.90564589937532,28.639784290788693,49.83032512622896,35.577097613571254,true,true,true,true,true
Vulcan,125.20714025275731,28.542134103170437,49.35134636429169,34.23859762209237,true,true,true,true,true
Vulcan,125.52069791403703,29.611194520426494,52.21949742898253,35.64445200766648,true,true,true,true,true
Vulcan,136.70121867576992,31.286763402520844,49.688613137968545,35.30969183793259,true,true,true,true,true
Vulcan,138.83469558504993,29.230866181084355,54.61282242739914,33.158758990377436,true,true,true,true,true
Vulcan,135.24655379417328,28.43645686326659,58.18060099016464,30.742832843222804,true,true,true,true,true
Vulcan,141.67146696470886,24.990902133094227,62.00199511219815,31.629207497969862,true,true,true,true,true
Vulcan,141.00646893099344,22.476163058751983,60.62817023463416,27.858693364078427,true,true,true,true,true
Vulcan,132.25206030268302,25.0899178007292,58.28537877454875,31.173408845912384,true,true,true,true,true
Vulcan,131.39099589077907,28.05703514961247,55.45288636258118,33.32585153099951,true,true,true,true,true
Vulcan,131.27112837676964,27.929384760417065,55.14790763523842,32.68461505254429,true,true,true,true,true
Vulcan,135.85699344770464,22.664920981019346,57.493265649290194,30.594238883985962,true,true,true,true,true
Vulcan,143.73639167299703,23.883887451536356,62.71483307286939,13.614959934631612,true,true,true,true,true
Vulcan,144.63698453453608,31.222354644658896,58.368015081062254,19.37341234876985,true,true,true,true,true
Vulcan,145.4225615298884,23.460892284095692,60.52995102311956,24.660318678360355,true,true,true,true,true
Vulcan,141.1560066353568,31.99593114178845,54.34713895370318,34.24506045782162,true,true,true,true,true
Vulcan,133.38321235127603,31.812855903452157,55.28891645767636,33.0968201043787,true,true,true,true,true
Vulcan,131.3856979118213,31.585285198140937,52.11000636981104,37.74673284027013,true,true,true,true,true
Vulcan,129.57854563524637,31.825254277288956,52.432050321174664,35.530352233029525,true,true,true,true,true
Vulcan,130.0670824775122,30.298279336643148,56.42632736184177,30.21398600406414,true,true,true,true,true
Vulcan,121.39338685475259,25.085643914451776,59.77521429451743,31.631599638755777,true,true,true,true,true
Vulcan,122.9624633819418,24.31673415494849,57.80629327045655,36.335053934420976,true,true,true,true,true
Vulcan,126.49985296494985,21.46550344633806,62.61777352370922,29.982832035164495,true,true,true,true,true
Vulcan,126.6421478516911,23.103243806445306,62.09711326803709,33.35493755766263,true,true,true,true,true
Vulcan,124.70162602876331,26.829127869256027,58.72146550573924,33.95032269375273,true,true,true,true,true
Vulcan,128.10377448229883,27.756138827428135,58.086059540579406,31.772893063444947,true,true,true,true,true
Vulcan,126.26078588550509,25.207194503936012,58.908454491093345,32.97737850339116,true,true,true,true,true
Vulcan,128.24652145765216,26.764341357528142,58.45094951868463,30.593728880196483,true,true,true,true,true
Vulcan,125.84466595824519,28.594313662056614,57.161714476338126,33.28112744373092,true,true,true,true,true
Vulcan,128.1073717603817,26.662380626941324,58.63576291523488,33.06136837989568,true,true,true,true,true
Vulcan,125.92768277709344,28.405155409063436,57.24392936528382,33.505805555508076,true,true,true,true,true
Vulcan,128.37592275799017,27.351320132814397,55.37711494106243,32.75370534498865,true,true,true,true,true
Vulcan,126.74251493737192,27.660358102647084,56.99874304453292,34.53096292056025,true,true,true,true,true
Vulcan,125.91940675432186,27.400136802592474,57.604324951245154,32.918721524073966,true,true,true,true,true
Vulcan,122.6409578013617,37.86741770810228,33.162476615578846,38.33634696772676,true,true,true,true,true
Vulcan,89.48171460975351,16.17242764486583,20.627635292399574,40.637604299461586,true,true,true,true,true
Vulcan,103.43495693640301,19.99396649812426,25.035846875977846,40.03923921360445,true,true,true,true,true
Vulcan,115.60402724529139,24.750755178083413,23.25311069069542,38.82694761374254,true,true,true,true,true
Vulcan,118.91439324554203,21.27620494611928,39.338017095230555,40.11432895643098,true,true,true,true,true
Vulcan,122.8995039072299,21.18943751946095,37.438726211916105,41.45958466358806,true,true,true,true,true
