HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Fist,39.87618094047512,28.752011168273736,21.799734213073638,25.109891230628666,false,true,true,true,true
Fist,37.952793543846155,31.324528737168166,21.507141321232023,24.7434927973403,false,true,true,true,true
Fist,30.87258073527564,35.880940781429864,25.224091984045312,26.302202778402297,false,true,true,true,true
Fist,34.6973940800437,34.62083083344926,23.666516086360744,27.270997340500035,false,true,true,true,true
Fist,34.805791688286604,32.11118556298154,23.224345144098596,25.346902801635668,false,true,true,true,true
Fist,39.208006490297635,32.08125153816284,19.365096095895193,24.10516061403074,false,true,true,true,true
Fist,37.335569365314555,32.173604581365296,22.096012184007158,24.68929639577836,true,true,true,true,true
Fist,37.22988871990737,33.801379868938575,21.50156222189133,25.58154970063847,true,true,true,true,true
Fist,37.748672189710994,29.74568343387948,22.48663429665903,27.208451891094217,true,true,true,true,true
Fist,39.86201386091104,32.4979539500757,23.96864530793719,26.689886189779077,true,true,true,true,true
Fist,39.2764225817403,28.174055653876614,21.665649369567962,24.385032493399258,false,true,true,true,true
Fist,48.06482555640374,33.17418336521941,23.395012883989068,24.4837684239035,false,true,true,true,true
Fist,37.390142602556836,30.840654472281763,21.771083767552035,23.828292114380957,false,true,true,true,true
Fist,44.03398298096833,33.709830020106494,28.116475683853977,24.736976523508854,false,true,true,true,true
Fist,42.49446266526494,31.569977634505108,26.830422969573554,25.210779928839646,false,true,true,true,true
Fist,47.02128587545823,33.54236871418366,19.576188094380413,20.724913756061277,true,true,true,true,true
Fist,68.49088584911561,25.284752204195954,24.959376975649644,21.405560718899956,true,true,true,true,true
Fist,47.59160565899844,24.405728523508785,26.695857434459455,26.94107660925196,false,true,true,true,true
Fist,53.062176516589545,22.96352073705124,25.980370785615712,24.424178909678798,false,true,true,true,true
Fist,53.22477781784604,22.061921761491362,26.161486129989786,24.78257490316729,false,true,true,true,true
Fist,44.813760033315496,23.827160398866525,28.297401709571165,27.2405820861669,false,true,true,true,true
Fist,46.29930768567663,24.29137085932448,27.3268393982957,27.48405365558669,false,true,true,true,true
Fist,45.26955140176802,27.568351829497665,26.460941460243223,25.365255574721644,false,true,true,true,true
Fist,42.181358269935906,26.651714295943606,28.4975509429028,23.552890086744938,false,true,true,true,true
Fist,47.2662173581808,26.622135425825718,21.91279681315072,22.995244913052687,false,true,true,true,true
Fist,41.62008618637715,24.917565166414473,21.587994654086256,22.4951518078562,false,true,true,true,true
Fist,44.65952496867806,27.433195774777793,21.677036505899693,24.516434412142228,false,true,true,true,true
Fist,46.87484601816611,27.025595198508004,22.44808207831763,23.77932333013344,false,true,true,true,true
Fist,46.938804128026185,28.7165083576506,21.34398309003217,24.336710058452365,false,true,true,true,true
Fist,44.46872404461566,25.357117545797397,21.023434736373797,24.645243154418527,false,true,true,true,true
Fist,45.517837310212926,26.70863941002782,22.547045683253774,24.390720912343244,false,true,true,true,true
Fist,42.1364149788971,27.403994164667242,22.19924737675429,24.790259383814526,false,true,true,true,true
Fist,40.00408123305235,25.946849209481293,22.048408507415857,22.696781146653755,false,true,true,true,true
Fist,45.09856183849992,29.832229829247595,22.380175458598618,22.85622776994606,false,true,true,true,true
Fist,47.570038805757164,27.523949331382266,21.32137836510616,22.059685369815167,false,true,true,true,true
Fist,42.69318460683826,26.61541799099629,21.649373588208302,23.35495079274607,false,true,true,true,true
Fist,43.52121254355022,29.987278635986534,21.84266039256658,23.625785958042737,false,true,true,true,true
Fist,41.01548765357787,26.553890189440377,24.12367336350906,21.746355233595953,false,true,true,true,true
Fist,16.952081421732696,21.851273553993444,21.90009820048577,19.86038175744878,false,false,true,false,false
Fist,45.51109571915294,30.074426877060155,26.87981120548186,28.603467665471097,false,true,true,true,true
Fist,50.28296309769555,29.97151634433678,27.505716309434884,25.625688733301818,false,true,true,true,true
Fist,37.30594548084013,20.585111569957245,24.59279505638678,30.319331476730078,false,true,true,true,true
Fist,37.81778591268848,26.8637569303937,18.95528408119135,22.79679668679358,false,true,true,true,true
Fist,29.30916463889571,24.364749789709236,18.174213471882382,23.007859066832314,false,true,true,true,true
Fist,40.147311164721984,26.03813538890591,19.416561805539956,19.1689038247859,false,true,true,true,true
Fist,36.92247362883124,22.760056270231505,20.92648427207103,21.399446739560876,false,true,true,true,true
Fist,39.84740095105077,23.772288825218784,19.469858874343597,21.536041794551412,false,true,true,true,true
Fist,43.56524563150934,20.248835566672753,20.541574431385374,22.577330009846243,false,true,true,true,true
Fist,45.060588631649765,20.322776944327487,21.316795089871196,21.89911805986909,false,true,true,true,true
Fist,46.31252683248331,22.293147937917293,20.2422791823255,21.30420271429414,false,true,true,true,true
Fist,48.166075958276004,23.789414817407437,20.072395600532445,21.80687058687105,false,true,true,true,true
Fist,42.02455560213067,18.890890398483037,21.077878065574627,15.667240151728281,false,true,true,true,true
Fist,44.59127743901525,17.801647488639965,22.49837280559229,18.801975365246722,false,true,true,true,true
Fist,47.138771598995376,19.373258041319215,22.31435613451027,18.11886280228937,false,true,true,true,true
Fist,46.7065130844084,15.65225922681119,23.701641360483748,19.605463296442,false,true,true,true,true
Fist,43.76483240860817,13.899168133079217,28.566960439904495,19.327571666561948,false,true,true,true,true
Fist,50.008411017289156,22.40447411709316,22.899566789024686,23.19656286830425,true,false,true,true,true
Fist,50.99117174836439,33.84967501955418,22.767341980914765,27.894276294752945,true,false,true,true,true
Fist,52.03434596745394,39.019763577126824,27.199644288936277,30.27156545060856,false,true,true,true,true
Fist,62.83349743048844,39.33164918399653,22.699486146796406,28.468308241435512,false,true,true,true,true
Fist,65.72026675130674,38.62470206398516,26.01234018286837,29.728298451649376,true,true,true,true,true
Fist,68.75854884815388,31.525465956100856,26.617094305723988,26.306936575246162,false,true,true,true,true
Fist,70.08477395675027,30.517398276687544,25.227876808626085,25.81846053040165,true,true,true,true,true
Fist,50.18687216903115,34.17636973254844,29.563204345130796,30.28681663248581,false,true,true,true,true
Fist,52.16291406312922,35.61065655627135,29.527960558983978,29.719001319067466,false,true,true,true,true
Fist,52.17609832148707,35.435648542365,29.124885029788434,29.42280360558722,false,true,true,true,true
Fist,53.14339027303934,33.28990587227911,30.18006447452207,30.353473662679033,false,true,true,true,true
Fist,58.88416884506782,29.83936535099095,28.443440961030845,27.822929792150294,true,true,true,true,true
Fist,49.10684973483174,23.80583583765973,26.08942139245591,29.84811839516261,false,true,true,true,true
Fist,43.13331541274985,21.098121065638594,24.060234399209886,25.390653993066934,true,true,true,true,true
Fist,56.44293196087004,25.277310821800757,20.40636924293864,24.423204664259945,true,true,true,true,true
Fist,53.78512559050875,24.702548227021214,19.73084624278127,23.587473648808157,true,true,true,true,true
Fist,50.409127265270335,21.55526490722975,20.260076127570198,23.030190796542104,true,true,true,true,true
Fist,48.78354860891935,22.08330302185856,21.105668019298243,22.96416482712823,true,true,true,true,true
Fist,46.97310455377994,19.713539777297466,21.677958037531155,21.764711969411984,true,true,true,true,true
Fist,46.027949778385164,23.40031624724318,21.184264366634775,24.601544265873923,true,true,true,true,true
Fist,44.05438747940416,21.498671828353114,21.86983313746472,23.245136343073213,true,true,true,true,true
Fist,45.92045836088288,18.986220154476513,21.90764607179883,22.742794506908773,true,true,true,true,true
Fist,48.11333634216395,20.46000013068319,20.8168666117249,22.3131737525734,true,true,true,true,true
Fist,47.81894333725703,21.76422472600759,18.672324577444115,23.937324701624323,true,true,true,true,true
Fist,46.60029550453457,19.987240862179476,20.19985126546889,21.371421481554684,true,true,true,true,true
Fist,48.8234950969826,22.40036370509548,20.805909114619002,21.898618937071394,true,true,true,true,true
Fist,47.270103060006015,25.870123719998315,20.49485317356675,20.319675448686546,true,true,true,true,true
Fist,47.59160231014174,25.13191339379879,19.542982526527563,20.43219905031848,true,true,true,true,true
Fist,47.74374279914165,25.949243651957485,21.079148198540825,20.78455339967135,true,true,true,true,true
Fist,49.1545482651468,23.62776597425639,19.466587737994637,20.72448362781575,true,true,true,true,true
Fist,53.97140680905687,21.96962071387078,19.932505017445678,25.873442816620727,true,true,true,true,true
Fist,45.71553593261354,28.067749198983428,22.21867927027955,23.633858698729853,true,false,true,true,true
Fist,48.757547618768285,31.98912776240595,23.18216535054247,26.306509332313386,true,true,true,true,true
Fist,38.45577031193813,29.368562271965615,22.418394210550893,26.34651674088968,true,true,true,true,true
Fist,41.080915842927425,28.533285262418953,22.90991310917564,25.38763899206636,true,true,true,true,true
Fist,36.01387176866301,30.040108899146816,22.873731903942094,25.641028558380206,true,true,true,true,true
Fist,40.408872313996305,30.51687269205552,23.64779798395169,23.550372613133575,true,true,true,true,true
Fist,38.06974066780807,31.148557983406192,23.6311014562068,26.895144105798128,true,true,true,true,true
Fist,41.22281328299874,29.377684575257025,22.152073307520368,26.620858717456912,true,true,true,true,true
Fist,37.67734664048252,30.796204662014055,23.692028874620178,24.64323388850098,true,true,true,true,true
Fist,45.968007753919224,31.5440097771242,23.24690227626333,27.399874331584318,true,true,true,true,true
Fist,53.04968574386339,31.212474343597073,22.893765952697816,25.846699244604274,true,true,true,true,true
Fist,53.67825859814245,27.920750036788835,22.960914580008946,26.10897695453001,true,true,true,true,true
Fist,56.72768261692221,23.173405989575755,21.964258578256327,26.28807748203292,true,true,true,true,true
Fist,42.54407039323491,20.51698414032794,20.816067873231372,23.72522588591466,true,false,true,true,true
Fist,48.37719235521987,21.709755563036158,19.99846265370486,21.609639869558073,true,true,true,true,true
Fist,49.05852909242541,20.255836017539437,20.06262824019078,17.657150730866757,true,true,true,true,true
Fist,51.196198177197196,19.00176614764194,20.18273830753032,20.455833715314977,true,true,true,true,true
Fist,49.448433901937115,17.993814172605834,20.802405262184305,21.303402172806432,true,true,true,true,true
Fist,47.379404388781786,20.97502567683186,21.089579132910494,20.272604132976905,true,true,true,true,true
Fist,50.5454131296955,20.259041081075747,20.808345382648557,21.177826504599622,true,true,true,true,true
Fist,47.673670211280324,18.762564953922787,20.744908175508396,19.914309169251208,true,true,true,true,true
Fist,46.315022820474574,19.840489776394776,19.817248913734993,19.529451286264038,true,true,true,true,true
Fist,43.68932766015092,20.514667005261888,20.72143455390321,22.57760419250584,true,true,true,true,true
Fist,48.07875053076993,18.14388899866776,20.23360906905337,22.8274089336028,true,true,true,true,true
Fist,47.051442448277655,18.972208618268738,20.898381904226298,22.779887990966785,true,true,true,true,true
Fist,50.66652922699532,19.054912269857713,20.699012668779837,22.656791662933013,true,true,true,true,true
Fist,45.33023455908343,19.580536818444525,20.044870213146098,21.76240862185165,true,true,true,true,true
Fist,46.81578080039855,20.410913606561422,19.800149782827035,21.14880238369985,true,true,true,true,true
Fist,44.843918881330154,22.270265263840248,21.401495983895504,21.448841790246593,true,true,true,true,true
Fist,44.354029027092174,21.81279551235491,21.116258966484434,22.318577567080645,true,true,true,true,true
Fist,49.56869469181436,22.07191777756399,21.474963808805256,24.931986992379855,true,false,true,true,true
