HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
CrossFingers,120.60034894755803,30.721017472780172,112.9446487586609,13.92207025745133,true,true,true,false,false
CrossFingers,125.66204076800226,29.347458287158418,120.43869950230004,13.25671926210419,true,true,true,false,false
CrossFingers,123.28353412113736,28.560467008996316,115.02088598073246,15.811184469722544,true,true,true,false,false
CrossFingers,123.56574905872046,27.592258542249134,118.54791058031068,15.579603002815356,true,true,true,false,false
CrossFingers,124.42925411676947,24.496196287870657,116.71001986638154,14.006639110202453,true,true,true,false,false
CrossFingers,125.41265634854967,27.406319143993965,110.72695357405962,15.652014529061026,true,true,true,false,false
CrossFingers,124.34738808074532,28.33766062765128,108.62137327597013,17.001446699387728,true,true,true,false,false
CrossFingers,123.82331806517031,29.02096326511438,118.28181804301141,17.036958673167884,true,true,true,false,false
CrossFingers,123.78803309054636,27.294090503660428,107.74596902688654,13.696798527510593,true,true,true,false,false
CrossFingers,122.87138492025747,32.10940606476386,123.3973489963057,18.754473281187522,true,true,true,false,false
CrossFingers,122.26160465519175,33.116063123242974,122.54242751335023,16.240976690498044,true,true,true,false,false
CrossFingers,124.86881798446257,30.03194100004371,122.92460540179998,15.37375205434379,true,true,true,false,false
CrossFingers,123.47006939491064,32.60539240031899,126.87316652263019,17.577321402823884,true,true,true,false,false
CrossFingers,126.15630593659579,30.53744625830139,122.29798018538644,13.156592395418881,true,true,true,false,false
CrossFingers,125.05342336866836,28.27312487752612,124.58274870429767,13.655180543057856,true,true,true,false,false
CrossFingers,123.74293355497295,30.160076899732452,122.87994651991544,14.083719249199502,true,true,true,false,false
CrossFingers,115.08790788512803,25.177327980539882,104.06598108425136,17.375912549710986,true,true,true,false,false
CrossFingers,116.40934048052915,20.09241705998026,50.00869568413433,28.838496538485455,true,true,true,true,true
CrossFingers,106.53576215669433,23.617712402586925,99.76304485578292,19.104385552427072,true,true,true,false,false
CrossFingers,109.625077959566,20.54339115099804,94.46799709211338,21.391709765052788,true,true,true,false,false
CrossFingers,107.56445342831435,20.115617813060506,96.91377810616966,20.538756292560333,true,true,true,false,false
CrossFingers,115.35192345976293,15.722327367089143,97.5136604947964,20.048423465552023,true,true,true,false,false
CrossFingers,120.17171841229812,18.362675032952314,98.66185889224622,21.424122912518822,true,true,true,false,false
CrossFingers,111.26156039645882,18.74407091235465,101.25030947191314,20.937063169169395,true,true,true,false,false
CrossFingers,116.63632584058898,15.879730811588393,100.99531485722629,22.853988042142795,true,true,true,false,false
CrossFingers,118.79896045485569,25.41958211787537,111.1142089313689,22.186300649693322,true,true,true,false,false
CrossFingers,119.61828319884359,23.854069062249152,107.75694379420796,19.239901252167513,true,true,true,false,false
CrossFingers,117.25266444687517,23.86592602669589,104.7739897656789,19.560170910192195,true,true,true,false,false
CrossFingers,115.53020950509837,24.12289613644717,104.43630463782829,22.181766091439158,true,true,true,false,false
CrossFingers,117.96872566532133,23.92306317881428,103.96045496565921,20.793897985414628,true,true,true,false,false
CrossFingers,115.74014864481352,22.679985489217135,106.36652117415167,20.186318714384775,true,true,true,false,false
CrossFingers,114.34498228066683,23.424024374123483,103.6252162478561,20.065424691487134,true,true,true,false,false
CrossFingers,115.6960501519307,21.688895430128767,102.14731143008142,21.193813259447257,true,true,true,false,false
CrossFingers,115.70043188055485,23.50506292063659,98.89199326841315,21.90093450707911,true,true,true,false,false
CrossFingers,114.73845464946855,24.055402539716322,99.50092061815712,21.786235162773085,true,true,true,false,false
CrossFingers,116.18113169183708,24.00972312548881,101.11172733063798,20.467580249275596,true,true,true,false,false
CrossFingers,115.72565156361273,23.902418647901563,97.099925465316,22.80112525090789,true,true,true,false,false
CrossFingers,115.0769105382506,24.31734458521796,97.03674818049068,21.84660081805144,true,true,true,false,false
CrossFingers,115.77060513576802,24.378846903512436,96.84463444955564,24.117513762758602,true,true,true,false,false
CrossFingers,115.91304905609381,22.615448317720688,98.51079978271379,22.57453270829565,true,true,true,false,false
CrossFingers,115.94787917251323,19.672228884980374,98.2131877853438,21.043557908839333,true,true,true,false,false
CrossFingers,115.12565779713623,23.8803894980882,97.68630210985559,22.869583690163147,true,true,true,false,false
CrossFingers,114.15743453873101,20.49544429273702,97.41236124137012,22.71938833350508,true,true,true,false,false
CrossFingers,113.81603612527434,21.861191345074136,100.03929784337004,21.339981920978424,true,true,true,false,false
CrossFingers,113.0479947163835,22.48916974204349,94.54821444715388,21.78585995489455,true,true,true,false,false
CrossFingers,115.2191936966593,23.54154141499663,97.05086676114782,23.006246292331625,true,true,true,false,false
CrossFingers,113.74495647438329,21.105856356547594,95.1255531502671,22.214699014529323,true,true,true,false,false
CrossFingers,114.86929659784583,19.65774665333411,99.03176567720534,19.902998824118562,true,true,true,false,false
CrossFingers,115.50580418363306,19.982145380520226,100.17080626391048,20.25389504490094,true,true,true,false,false
CrossFingers,114.20642588228246,21.815314788676268,94.34590511110116,22.829864805717737,true,true,true,false,false
CrossFingers,113.14167364685643,23.030898424497167,96.67572472914686,22.946528116163233,true,true,true,false,false
CrossFingers,112.75997835267565,20.05025900617397,99.7302436412087,19.078089169120016,true,true,true,false,false
CrossFingers,112.22541012755386,18.931804320771175,97.23778532142698,20.24172349800448,true,true,true,false,false
CrossFingers,111.45203319726778,22.600637974664004,94.66118956281048,21.830006371432333,true,true,true,false,false
CrossFingers,111.07996961765222,20.98059359300263,96.97946086976036,22.08646330458598,true,true,true,false,false
CrossFingers,114.36595118548415,21.630794292347698,96.04264432098607,22.055282731434392,true,true,true,false,false
CrossFingers,113.01494931253725,22.14314333344475,97.87947085210358,19.94103348741738,true,true,true,false,false
CrossFingers,112.78709522228236,19.63434931537757,97.1269298754612,20.42414831494252,true,true,true,false,false
CrossFingers,113.29851428180955,20.728832079160576,100.64627610150461,21.20368421108082,true,true,true,false,false
CrossFingers,113.32870647572686,22.564425678805577,98.4774017409052,21.916709907997483,true,true,true,false,false
CrossFingers,112.55461222228884,22.44790367227267,99.88963344038217,21.58346417725605,true,true,true,false,false
CrossFingers,112.1123906566788,22.760745378133606,95.84207901033639,22.447175478576433,true,true,true,false,false
CrossFingers,111.12925373074793,23.758345336482314,95.64736589145998,23.07087332728936,true,true,true,false,false
CrossFingers,112.65543236316081,20.46942491896003,98.35601016494675,20.57307993754149,true,true,true,false,false
CrossFingers,110.01158635293064,20.487000196522764,97.57497041092155,19.93599928761668,true,true,true,false,false
CrossFingers,113.26825856371028,18.299208543422118,98.59485684497643,19.653398984696672,true,true,true,false,false
CrossFingers,112.02349886284817,20.022330740590373,100.29568953547853,20.711453091606923,true,true,true,false,false
CrossFingers,112.43997183503237,19.13309412853746,100.14022793696473,19.803659903687347,true,true,true,false,false
CrossFingers,113.1622391796394,19.854144426027336,100.43450105926524,20.283794267367757,true,true,true,false,false
CrossFingers,113.08325945620663,21.412789664132852,95.4815444031807,21.179710603606075,true,true,true,false,false
CrossFingers,113.62918024779634,22.231548270330954,98.22307900579716,20.797271500391926,true,true,true,false,false
CrossFingers,112.87414464399035,19.712963522880948,98.59027118919215,21.00047178139707,true,true,true,false,false
CrossFingers,113.33847968801824,19.159313713918714,98.30461844404257,20.8694535160851,true,true,true,false,false
CrossFingers,113.96938918477602,18.330976517206803,99.79118891362558,20.189012476416902,true,true,true,false,false
CrossFingers,112.10564756751629,20.4770271361393,102.10853913357326,20.279470365412465,true,true,true,false,false
CrossFingers,114.7711537538798,17.943945524161858,102.94718436094844,18.960744179192595,true,true,true,false,false
CrossFingers,115.4529413651784,20.30330534591234,99.67995428298754,20.29338911957997,true,true,true,false,false
CrossFingers,114.68139723320627,19.35267814865026,101.44740230677951,19.85248048340057,true,true,true,false,false
CrossFingers,113.89911124099594,21.484867646699595,96.48500178226959,22.049616555377096,true,true,true,false,false
CrossFingers,111.40205779384463,22.373457983054656,94.89706212277409,23.176573819138376,true,true,true,false,false
CrossFingers,113.07558415583306,20.14822539860889,100.88733037996033,19.818826701882806,true,true,true,false,false
CrossFingers,113.52907348470298,19.773252894573794,98.4060340731178,20.311078347440784,true,true,true,false,false
CrossFingers,115.44996817272796,18.26208195804521,101.04170549688308,20.386700436240837,true,true,true,false,false
CrossFingers,113.73108978554679,16.649729312574745,98.89876946320896,21.37079946256285,true,true,true,false,false
CrossFingers,112.99047510955214,19.669514817224055,100.6797384452337,20.481974272532884,true,true,true,false,false
CrossFingers,111.83033828688927,18.86831316939939,97.80775393163219,21.57566138062622,true,true,true,false,false
CrossFingers,113.09816774685176,19.135049698145213,98.92455150451487,20.59206328255191,true,true,true,false,false
CrossFingers,114.04006241929282,19.67506085035076,98.60658963337787,19.03947684964632,true,true,true,false,false
CrossFingers,113.4724604386992,21.701868332550323,95.58019526347013,23.633892673384928,true,true,true,false,false
CrossFingers,112.48017268316218,20.963610607576868,100.37742086756842,21.735165323629566,true,true,true,false,false
CrossFingers,114.43673605291629,19.879021970935156,101.13174280308142,19.536715725348635,true,true,true,false,false
CrossFingers,113.42145320766419,20.592545342703872,99.96138522342542,21.997381044115265,true,true,true,false,false
CrossFingers,114.18229320113848,20.073245304419313,99.27965974168711,21.075950770949603,true,true,true,false,false
CrossFingers,115.46128687227427,19.107781535042253,106.76403038976653,18.40342396353089,true,true,true,false,false
CrossFingers,114.64073943087688,21.63385764519891,100.3877435750002,20.69495001060244,true,true,true,false,false
CrossFingers,116.86025919659261,21.67194977234927,102.07079968920554,21.062554378524332,true,true,true,false,false
CrossFingers,115.74382655247919,21.265642216788837,97.05130010050343,22.0128309536459,true,true,true,false,false
CrossFingers,115.98498206820747,21.726801594327362,101.49948717253257,20.15101475546363,true,true,true,false,false
CrossFingers,115.67040332668257,22.222383412873334,101.26262253263153,20.272704502837787,true,true,true,false,false
CrossFingers,118.60412487714427,20.71167466709686,102.64006789311212,19.94654998742613,true,true,true,false,false
CrossFingers,116.49937805499106,19.095678216190578,102.3200851507301,19.782539550782907,true,true,true,false,false
CrossFingers,117.32556511864857,20.1571737243156,100.84681761194223,19.810839491965485,true,true,true,false,false
CrossFingers,115.87765150330216,18.499588023170368,100.3994368158626,19.761597781530547,true,true,true,false,false
CrossFingers,116.17524360830437,16.23140533150265,102.8404855948965,18.387582849469894,true,true,true,false,false
